#time, temperature
700.16, 86.225
700.39, 86.225
700.61, 86.225
700.83, 86.000
701.06, 86.000
701.28, 86.000
701.50, 86.225
701.73, 86.000
701.95, 86.000
702.17, 86.000
702.40, 85.775
702.62, 85.775
702.85, 85.775
703.07, 85.775
703.29, 85.775
703.52, 85.775
703.74, 86.000
703.96, 85.550
704.19, 85.550
704.41, 85.550
704.64, 85.550
704.87, 85.550
705.09, 85.550
705.32, 85.550
705.54, 85.325
705.76, 85.325
705.99, 85.550
706.21, 85.325
706.44, 85.325
706.66, 85.325
706.88, 85.325
707.11, 85.100
707.33, 85.325
707.55, 85.325
707.78, 85.325
708.00, 85.100
708.23, 85.100
708.45, 85.100
708.67, 84.875
708.90, 85.100
709.12, 85.100
709.35, 85.100
709.57, 85.100
709.80, 84.875
710.02, 85.100
710.24, 84.650
710.47, 84.875
710.69, 85.100
710.91, 84.875
711.14, 85.100
711.36, 84.650
711.59, 85.100
711.81, 84.875
712.03, 84.875
712.26, 84.875
712.48, 84.875
712.70, 85.100
712.92, 84.650
713.15, 84.875
713.37, 84.875
713.59, 85.100
713.82, 84.650
714.04, 84.650
714.26, 84.875
714.49, 84.875
714.71, 84.875
714.93, 84.650
715.16, 84.650
715.38, 84.650
715.61, 84.650
715.83, 84.650
716.05, 84.875
716.28, 84.650
716.50, 84.650
716.72, 84.875
716.95, 84.650
717.17, 84.650
717.40, 84.650
717.62, 84.425
717.84, 84.650
718.07, 84.650
718.29, 84.650
718.52, 84.425
718.74, 84.650
718.96, 84.425
719.19, 84.200
719.41, 84.425
719.63, 84.425
719.86, 84.425
720.08, 84.425
720.30, 84.425
720.53, 84.425
720.75, 84.425
720.97, 84.200
721.20, 84.200
721.42, 84.200
721.65, 84.200
721.87, 83.975
722.10, 84.425
722.32, 84.200
722.54, 83.975
722.77, 83.975
723.00, 84.200
723.22, 83.975
723.45, 83.975
723.67, 83.975
723.89, 83.975
724.12, 83.975
724.34, 83.975
724.57, 83.975
724.79, 83.975
725.01, 83.750
725.24, 83.975
725.46, 83.750
725.68, 83.750
725.91, 83.750
726.13, 83.750
726.36, 83.750
726.58, 83.525
726.80, 83.525
727.03, 83.525
727.26, 83.525
727.48, 83.525
727.70, 83.525
727.93, 83.525
728.15, 83.300
728.37, 83.525
728.60, 83.300
728.82, 83.525
729.05, 83.525
729.27, 83.075
729.50, 83.300
729.72, 83.300
729.95, 83.075
730.17, 83.300
730.39, 83.300
730.62, 83.300
730.85, 83.300
731.07, 83.300
731.29, 83.300
731.52, 83.300
731.74, 83.300
731.96, 83.075
732.19, 83.075
732.42, 83.075
732.64, 83.075
732.86, 83.300
733.09, 83.300
733.32, 83.075
733.54, 83.075
733.76, 83.075
733.99, 83.075
734.22, 83.075
734.45, 83.075
734.67, 83.075
734.90, 83.075
735.13, 83.075
735.35, 83.075
735.58, 83.075
735.80, 83.075
736.02, 83.075
736.25, 82.850
736.47, 83.075
736.69, 83.075
736.92, 83.075
737.14, 82.850
737.36, 83.075
737.59, 83.075
737.81, 83.075
738.04, 82.850
738.26, 83.075
738.49, 83.075
738.71, 82.625
738.94, 83.075
739.16, 83.075
739.38, 82.850
739.61, 82.850
739.83, 82.850
740.05, 82.625
740.28, 82.850
740.50, 82.850
740.72, 82.625
740.95, 82.850
741.17, 82.850
741.40, 82.625
741.62, 82.850
741.85, 82.625
742.08, 82.625
742.31, 82.625
742.53, 82.850
742.75, 82.625
742.98, 82.850
743.20, 82.850
743.42, 82.625
743.65, 82.625
743.87, 82.850
744.09, 82.625
744.32, 82.625
744.55, 82.625
744.77, 82.625
745.00, 82.850
745.22, 82.850
745.45, 82.850
745.67, 82.625
745.90, 82.625
746.12, 82.625
746.35, 82.625
746.57, 82.400
746.80, 82.625
747.02, 82.625
747.24, 82.400
747.47, 82.625
747.69, 82.625
747.92, 82.625
748.14, 82.625
748.36, 82.625
748.59, 82.625
748.81, 82.400
749.03, 82.400
749.26, 82.400
749.48, 82.400
749.71, 82.625
749.93, 82.400
750.15, 82.400
750.38, 82.400
750.60, 82.175
750.82, 82.400
751.05, 82.400
751.27, 82.400
751.50, 82.175
751.72, 82.400
751.94, 82.175
752.17, 82.175
752.39, 82.400
752.61, 82.175
752.84, 82.400
753.06, 82.175
753.29, 82.175
753.52, 82.175
753.74, 82.175
753.97, 82.175
754.19, 82.175
754.41, 82.175
754.64, 81.950
754.86, 81.950
755.09, 81.950
755.31, 81.950
755.53, 81.950
755.76, 81.950
755.98, 81.950
756.20, 81.950
756.43, 81.725
756.65, 81.950
756.87, 81.725
757.10, 81.725
757.32, 81.725
757.55, 81.950
757.78, 81.725
758.00, 81.725
758.22, 81.725
758.45, 81.500
758.68, 81.725
758.90, 81.500
759.13, 81.500
759.36, 81.500
759.58, 81.275
759.81, 81.500
760.03, 81.275
760.25, 81.275
760.48, 81.275
760.70, 81.275
760.92, 81.275
761.15, 81.275
761.37, 81.500
761.59, 81.275
761.82, 81.500
762.04, 81.275
762.27, 81.050
762.50, 81.275
762.72, 81.275
762.95, 81.275
763.17, 81.050
763.39, 81.275
763.62, 81.275
763.84, 81.275
764.06, 81.275
764.29, 81.050
764.51, 81.275
764.74, 81.275
764.96, 81.275
765.18, 81.275
765.41, 81.050
765.63, 81.050
765.85, 81.050
766.08, 81.050
766.30, 81.050
766.53, 81.050
766.75, 81.050
766.97, 81.050
767.20, 81.050
767.42, 81.050
767.65, 81.050
767.87, 81.050
768.09, 81.050
768.32, 81.050
768.54, 81.050
768.76, 81.050
768.99, 80.825
769.21, 81.050
769.44, 81.050
769.67, 81.050
769.89, 80.825
770.11, 81.050
770.34, 80.825
770.56, 81.050
770.79, 80.825
771.01, 80.825
771.24, 80.825
771.46, 80.825
771.68, 80.825
771.91, 80.825
772.13, 80.825
772.35, 80.825
772.58, 80.825
772.80, 80.825
773.03, 80.825
773.25, 80.825
773.47, 80.825
773.70, 80.600
773.92, 80.600
774.14, 80.600
774.37, 80.600
774.59, 80.600
774.82, 80.600
775.04, 80.600
775.27, 80.600
775.49, 80.600
775.71, 80.600
775.94, 80.600
776.16, 80.600
776.39, 80.600
776.61, 80.600
776.83, 80.600
777.06, 80.600
777.28, 80.600
777.50, 80.375
777.73, 80.375
777.95, 80.600
778.17, 80.375
778.40, 80.375
778.62, 80.375
778.85, 80.375
779.07, 80.375
779.29, 80.375
779.52, 80.375
779.74, 80.375
779.97, 80.375
780.19, 80.375
780.41, 80.375
780.64, 80.375
780.86, 80.375
781.08, 80.150
781.31, 80.150
781.53, 80.150
781.76, 80.150
781.98, 80.150
782.20, 80.150
782.43, 80.150
782.65, 80.150
782.87, 80.150
783.10, 80.150
783.32, 80.150
783.55, 79.925
783.77, 80.150
783.99, 79.925
784.22, 79.925
784.44, 79.925
784.66, 79.925
784.89, 79.925
785.11, 79.925
785.34, 79.925
785.56, 79.925
785.78, 79.925
786.01, 79.925
786.23, 79.925
786.45, 79.700
786.68, 79.700
786.90, 79.925
787.12, 79.700
787.35, 79.925
787.57, 79.700
787.80, 79.700
788.02, 79.700
788.24, 79.700
788.47, 79.700
788.69, 79.700
788.91, 79.700
789.14, 79.700
789.36, 79.700
789.59, 79.700
789.81, 79.700
790.03, 79.475
790.26, 79.475
790.48, 79.700
790.71, 79.700
790.93, 79.475
791.15, 79.475
791.38, 79.475
791.60, 79.475
791.83, 79.475
792.05, 79.475
792.27, 79.475
792.50, 79.475
792.72, 79.250
792.94, 79.475
793.17, 79.250
793.39, 79.250
793.61, 79.250
793.84, 79.250
794.06, 79.250
794.29, 79.250
794.51, 79.250
794.74, 79.250
794.97, 79.250
795.19, 79.250
795.41, 79.250
795.64, 79.250
795.86, 79.250
796.08, 79.250
796.31, 79.250
796.53, 79.250
796.76, 79.250
796.98, 79.250
797.20, 79.250
797.43, 79.250
797.65, 79.025
797.87, 79.025
798.10, 79.250
798.32, 79.025
798.55, 79.025
798.77, 79.025
798.99, 79.025
799.22, 79.025
799.44, 79.025
799.67, 79.025
799.89, 79.025
800.11, 79.025
800.34, 79.025
800.57, 79.025
800.79, 79.025
801.01, 79.025
801.24, 79.025
801.46, 79.025
801.68, 79.025
801.91, 79.025
802.13, 79.025
802.35, 79.025
802.58, 79.025
802.80, 78.800
803.03, 79.025
803.25, 79.025
803.47, 79.025
803.70, 78.800
803.92, 78.800
804.14, 78.800
804.37, 78.800
804.59, 78.800
804.82, 78.800
805.04, 78.800
805.26, 78.800
805.49, 78.800
805.71, 78.800
805.93, 78.800
806.16, 78.800
806.38, 78.800
806.61, 78.800
806.83, 78.800
807.06, 78.800
807.28, 78.575
807.51, 78.575
807.73, 78.575
807.95, 78.800
808.18, 78.575
808.40, 78.575
808.63, 78.575
808.85, 78.575
809.07, 78.575
809.30, 78.575
809.52, 78.575
809.75, 78.575
809.97, 78.350
810.20, 78.575
810.42, 78.575
810.64, 78.575
810.87, 78.575
811.09, 78.350
811.31, 78.575
811.53, 78.575
811.76, 78.575
811.98, 78.575
812.20, 78.350
812.43, 78.350
812.65, 78.575
812.88, 78.575
813.10, 78.350
813.33, 78.350
813.55, 78.350
813.78, 78.350
814.01, 78.350
814.23, 78.350
814.45, 78.575
814.68, 78.575
814.90, 78.350
815.12, 78.350
815.35, 78.350
815.57, 78.350
815.80, 78.350
816.02, 78.350
816.24, 78.350
816.47, 78.350
816.69, 78.350
816.92, 78.350
817.14, 78.350
817.36, 78.350
817.59, 78.350
817.82, 78.125
818.04, 78.350
818.26, 78.350
818.49, 78.350
818.71, 78.350
818.93, 78.350
819.15, 78.350
819.38, 78.350
819.61, 78.125
819.84, 78.125
820.06, 78.350
820.28, 78.125
820.51, 78.350
820.73, 78.125
820.96, 78.350
821.18, 78.350
821.40, 78.125
821.62, 78.125
821.85, 78.350
822.08, 78.350
822.30, 78.350
822.53, 78.125
822.75, 78.125
822.98, 78.125
823.20, 78.125
823.43, 78.350
823.65, 78.125
823.87, 78.125
824.10, 78.125
824.32, 78.125
824.54, 78.350
824.77, 78.125
824.99, 78.350
825.22, 78.125
825.44, 78.350
825.66, 78.125
825.89, 78.350
826.11, 78.125
826.33, 78.125
826.56, 78.125
826.79, 78.125
827.01, 78.125
827.24, 78.125
827.46, 78.125
827.69, 77.900
827.91, 77.900
828.13, 78.125
828.36, 78.125
828.58, 78.125
828.80, 78.125
829.03, 78.125
829.25, 78.125
829.48, 78.125
829.70, 77.900
829.92, 77.900
830.14, 77.900
830.37, 77.900
830.60, 78.125
830.83, 78.125
831.05, 78.125
831.27, 77.900
831.50, 77.900
831.72, 77.900
831.94, 78.125
832.17, 77.900
832.40, 77.900
832.62, 77.900
832.84, 77.900
833.07, 77.900
833.30, 77.900
833.52, 77.900
833.75, 77.900
833.97, 77.675
834.19, 77.900
834.42, 77.675
834.65, 77.675
834.87, 77.900
835.10, 77.675
835.32, 77.675
835.55, 77.675
835.77, 77.675
835.99, 77.675
836.22, 77.675
836.44, 77.675
836.66, 77.675
836.89, 77.675
837.11, 77.675
837.33, 77.675
837.56, 77.675
837.78, 77.675
838.01, 77.675
838.23, 77.675
838.45, 77.675
838.68, 77.675
838.90, 77.675
839.13, 77.675
839.35, 77.450
839.57, 77.450
839.80, 77.450
840.02, 77.675
840.24, 77.450
840.47, 77.675
840.69, 77.450
840.91, 77.450
841.14, 77.450
841.36, 77.450
841.59, 77.450
841.81, 77.450
842.03, 77.450
842.26, 77.450
842.48, 77.450
842.71, 77.450
842.93, 77.450
843.16, 77.450
843.38, 77.225
843.60, 77.225
843.83, 77.450
844.05, 77.450
844.27, 77.225
844.50, 77.225
844.72, 77.225
844.95, 77.225
845.18, 77.225
845.40, 77.225
845.63, 77.450
845.86, 77.225
846.08, 77.225
846.31, 77.225
846.53, 77.225
846.76, 77.225
846.98, 77.225
847.20, 77.225
847.43, 77.225
847.65, 77.225
847.87, 77.225
848.10, 77.225
848.32, 77.225
848.55, 77.225
848.77, 77.000
848.99, 77.225
849.22, 77.000
849.44, 77.000
849.66, 77.000
849.89, 77.000
850.11, 77.000
850.34, 77.000
850.56, 77.000
850.78, 77.000
851.01, 77.000
851.23, 77.000
851.45, 77.000
851.68, 77.000
851.90, 77.000
852.13, 77.000
852.35, 77.000
852.57, 77.000
852.80, 77.000
853.02, 77.000
853.24, 77.000
853.47, 76.775
853.69, 77.000
853.92, 77.000
854.14, 76.775
854.36, 77.000
854.59, 77.000
854.81, 76.775
855.03, 76.775
855.26, 76.775
855.48, 76.775
855.70, 76.775
855.93, 76.775
856.15, 76.775
856.38, 76.775
856.60, 76.775
856.83, 76.775
857.05, 76.775
857.28, 76.775
857.51, 76.775
857.73, 76.775
857.95, 76.775
858.18, 76.775
858.40, 76.775
858.63, 76.775
858.86, 76.775
859.08, 76.775
859.31, 76.550
859.54, 76.550
859.76, 76.550
859.98, 76.550
860.21, 76.550
860.43, 76.550
860.66, 76.550
860.88, 76.550
861.11, 76.550
861.33, 76.550
861.56, 76.550
861.78, 76.550
862.01, 76.550
862.24, 76.550
862.47, 76.550
862.69, 76.550
862.91, 76.550
863.14, 76.550
863.36, 76.550
863.58, 76.550
863.81, 76.550
864.03, 76.550
864.26, 76.550
864.48, 76.550
864.70, 76.550
864.93, 76.325
865.15, 76.325
865.37, 76.550
865.60, 76.325
865.82, 76.325
866.05, 76.325
866.27, 76.325
866.49, 76.325
866.72, 76.325
866.94, 76.325
867.16, 76.325
867.39, 76.550
867.61, 76.325
867.83, 76.325
868.06, 76.325
868.28, 76.325
868.51, 76.325
868.73, 76.325
868.95, 76.325
869.17, 76.325
869.40, 76.325
869.63, 76.100
869.85, 76.100
870.07, 76.100
870.30, 76.325
870.52, 76.325
870.75, 76.325
870.97, 76.325
871.19, 76.325
871.42, 76.100
871.64, 76.325
871.86, 76.325
872.09, 76.100
872.31, 76.100
872.54, 76.325
872.77, 76.100
872.99, 76.100
873.22, 76.325
873.44, 76.100
873.66, 76.325
873.89, 76.100
874.11, 76.100
874.33, 76.325
874.56, 76.100
874.79, 76.100
875.01, 76.100
875.24, 76.100
875.46, 76.325
875.68, 76.100
875.91, 76.100
876.13, 76.325
876.36, 76.100
876.58, 76.100
876.80, 76.100
877.03, 76.325
877.25, 76.100
877.47, 76.100
877.70, 76.325
877.92, 76.100
878.15, 76.100
878.37, 76.100
878.59, 76.100
878.82, 76.100
879.05, 76.100
879.27, 76.100
879.49, 76.100
879.71, 76.100
879.94, 76.100
880.16, 76.100
880.38, 76.100
880.61, 76.100
880.83, 76.100
881.06, 76.100
881.29, 76.100
881.51, 76.100
881.74, 76.100
881.97, 76.100
882.19, 76.100
882.41, 76.100
882.64, 76.100
882.86, 76.100
883.08, 75.875
883.31, 76.100
883.53, 75.875
883.76, 76.100
883.98, 75.875
884.20, 76.100
884.43, 75.875
884.65, 76.100
884.87, 76.100
885.10, 76.100
885.32, 76.100
885.54, 76.100
885.77, 75.875
885.99, 76.100
886.21, 75.875
886.44, 75.875
886.66, 76.100
886.89, 75.875
887.11, 76.100
887.33, 75.875
887.56, 75.875
887.78, 75.875
888.00, 75.875
888.23, 75.875
888.45, 75.875
888.67, 75.875
888.90, 75.875
889.12, 75.875
889.34, 75.875
889.57, 75.875
889.79, 75.875
890.02, 75.875
890.24, 75.875
890.47, 75.875
890.69, 75.875
890.92, 75.875
891.14, 75.875
891.36, 75.875
891.59, 75.875
891.81, 75.875
892.03, 75.650
892.26, 75.875
892.48, 75.875
892.70, 75.875
892.93, 75.875
893.15, 75.875
893.38, 75.875
893.60, 75.875
893.82, 75.875
894.05, 75.875
894.27, 75.875
894.49, 75.875
894.72, 75.875
894.95, 75.650
895.17, 75.875
895.40, 75.650
895.63, 75.875
895.85, 75.875
896.07, 75.650
896.30, 75.875
896.52, 75.875
896.75, 75.875
896.97, 75.650
897.19, 75.875
897.42, 75.875
897.64, 75.650
897.86, 75.650
898.09, 75.875
898.31, 75.875
898.54, 75.875
898.76, 75.650
898.99, 75.875
899.22, 75.650
899.44, 75.650
899.67, 75.650
899.89, 75.650
900.11, 75.650
900.34, 75.875
900.56, 75.650
900.79, 75.650
901.01, 75.650
901.24, 75.650
901.47, 75.650
901.69, 75.650
901.91, 75.650
902.14, 75.650
902.36, 75.650
902.59, 75.650
902.81, 75.650
903.04, 75.650
903.26, 75.650
903.48, 75.650
903.71, 75.650
903.93, 75.425
904.15, 75.650
904.38, 75.425
904.60, 75.650
904.82, 75.425
905.05, 75.425
905.27, 75.650
905.50, 75.425
905.72, 75.650
905.95, 75.425
906.17, 75.425
906.39, 75.425
906.62, 75.425
906.84, 75.425
907.07, 75.425
907.29, 75.425
907.51, 75.425
907.74, 75.425
907.96, 75.200
908.19, 75.425
908.41, 75.425
908.64, 75.425
908.87, 75.425
909.09, 75.425
909.31, 75.425
909.54, 75.425
909.76, 75.425
909.98, 75.425
910.21, 75.425
910.43, 75.425
910.66, 75.200
910.88, 75.425
911.11, 75.425
911.33, 75.425
911.56, 75.425
911.78, 75.200
912.01, 75.200
912.23, 75.425
912.45, 75.425
912.68, 75.200
912.91, 75.425
913.13, 75.200
913.36, 75.200
913.58, 75.425
913.80, 75.425
914.03, 75.200
914.25, 75.200
914.48, 75.200
914.70, 75.200
914.92, 75.200
915.15, 75.200
915.37, 75.200
915.60, 75.200
915.82, 75.200
916.05, 75.200
916.27, 75.200
916.50, 75.200
916.72, 75.200
916.95, 75.200
917.17, 75.200
917.39, 75.200
917.62, 75.200
917.84, 75.200
918.07, 75.200
918.29, 75.200
918.51, 75.200
918.74, 74.975
918.96, 74.975
919.18, 74.975
919.41, 74.975
919.63, 74.975
919.86, 75.200
920.08, 74.975
920.30, 74.975
920.53, 75.200
920.75, 74.975
920.97, 75.200
921.20, 74.975
921.42, 74.975
921.65, 74.975
921.87, 74.975
922.09, 74.975
922.32, 75.200
922.54, 74.975
922.77, 74.975
922.99, 74.750
923.21, 74.975
923.43, 74.975
923.66, 74.975
923.88, 74.750
924.11, 74.975
924.33, 74.750
924.55, 74.750
924.78, 74.750
925.00, 74.750
925.23, 74.750
925.45, 74.975
925.67, 74.975
925.90, 74.750
926.13, 74.750
926.35, 74.750
926.57, 74.750
926.80, 74.975
927.02, 74.975
927.25, 74.975
927.48, 74.750
927.70, 74.975
927.92, 74.975
928.15, 74.975
928.37, 74.975
928.60, 74.975
928.82, 74.750
929.04, 74.975
929.27, 74.750
929.49, 74.975
929.71, 74.750
929.94, 74.975
930.16, 74.975
930.39, 74.750
930.61, 74.750
930.84, 74.975
931.06, 74.975
931.28, 74.750
931.51, 74.975
931.73, 74.750
931.96, 74.750
932.19, 74.750
932.41, 74.750
932.64, 74.750
932.86, 74.975
933.08, 74.750
933.31, 74.975
933.53, 74.750
933.75, 74.975
933.98, 74.750
934.20, 74.750
934.43, 74.750
934.65, 74.750
934.88, 74.750
935.11, 74.750
935.33, 74.750
935.55, 74.750
935.78, 74.975
936.00, 74.750
936.22, 74.750
936.45, 74.750
936.67, 74.750
936.89, 74.975
937.12, 74.750
937.34, 74.975
937.56, 74.750
937.79, 74.750
938.01, 74.750
938.24, 74.750
938.47, 74.750
938.69, 74.750
938.92, 74.750
939.14, 74.750
939.36, 74.750
939.59, 74.750
939.81, 74.975
940.03, 74.750
940.26, 74.750
940.48, 74.750
940.71, 74.750
940.93, 74.750
941.15, 74.750
941.38, 74.750
941.61, 74.975
941.83, 74.975
942.06, 74.750
942.29, 74.750
942.52, 74.750
942.74, 74.525
942.97, 74.750
943.19, 74.750
943.42, 74.750
943.64, 74.750
943.86, 74.750
944.09, 74.975
944.31, 74.750
944.54, 74.975
944.76, 74.750
944.98, 74.750
945.21, 74.750
945.43, 74.750
945.65, 74.750
945.88, 74.750
946.10, 74.750
946.32, 74.750
946.55, 74.750
946.77, 74.750
947.00, 74.750
947.22, 74.750
947.44, 74.750
947.67, 74.975
947.89, 74.750
948.11, 74.750
948.34, 74.975
948.56, 74.975
948.79, 74.750
949.01, 74.750
949.23, 74.750
949.46, 74.750
949.68, 74.750
949.91, 74.750
950.13, 74.750
950.35, 74.750
950.58, 74.750
950.80, 74.750
951.02, 74.750
951.25, 74.750
951.47, 74.750
951.70, 74.525
951.92, 74.525
952.14, 74.750
952.37, 74.750
952.59, 74.525
952.81, 74.525
953.04, 74.750
953.26, 74.525
953.48, 74.750
953.71, 74.750
953.94, 74.750
954.16, 74.525
954.39, 74.525
954.61, 74.525
954.83, 74.525
955.06, 74.750
955.28, 74.750
955.51, 74.750
955.73, 74.750
955.95, 74.525
956.18, 74.525
956.40, 74.750
956.62, 74.750
956.85, 74.525
957.07, 74.525
957.30, 74.525
957.52, 74.750
957.75, 74.525
957.97, 74.525
958.19, 74.750
958.42, 74.525
958.64, 74.525
958.87, 74.525
959.09, 74.525
959.32, 74.525
959.54, 74.525
959.77, 74.525
960.00, 74.525
960.22, 74.525
960.44, 74.525
960.67, 74.525
960.89, 74.525
961.11, 74.300
961.34, 74.525
961.56, 74.300
961.78, 74.525
962.01, 74.525
962.23, 74.525
962.45, 74.525
962.67, 74.525
962.90, 74.525
963.12, 74.300
963.34, 74.525
963.57, 74.300
963.79, 74.525
964.01, 74.300
964.24, 74.300
964.46, 74.300
964.68, 74.300
964.91, 74.300
965.13, 74.300
965.35, 74.300
965.58, 74.300
965.80, 74.300
966.02, 74.300
966.24, 74.300
966.47, 74.300
966.69, 74.525
966.91, 74.300
967.14, 74.300
967.36, 74.300
967.58, 74.075
967.81, 74.075
968.03, 74.075
968.25, 74.300
968.48, 74.075
968.70, 74.300
968.92, 74.300
969.14, 74.075
969.37, 74.075
969.59, 74.300
969.81, 74.300
970.03, 74.075
970.26, 74.075
970.48, 74.300
970.70, 74.075
970.92, 74.075
971.15, 74.075
971.37, 74.300
971.59, 74.075
971.81, 74.075
972.04, 74.075
972.26, 74.075
972.48, 74.075
972.71, 74.075
972.93, 74.300
973.15, 74.075
973.38, 74.075
973.60, 73.850
973.82, 74.075
974.04, 74.075
974.27, 74.075
974.49, 74.300
974.71, 74.075
974.94, 74.075
975.16, 74.075
975.38, 74.075
975.60, 74.075
975.83, 74.075
976.05, 74.075
976.27, 74.075
976.49, 74.075
976.72, 74.075
976.94, 74.075
977.16, 74.075
977.39, 74.075
977.61, 74.075
977.83, 73.850
978.05, 74.075
978.28, 73.850
978.50, 74.075
978.73, 74.075
978.95, 74.075
979.17, 74.075
979.39, 74.075
979.62, 74.075
979.84, 74.075
980.06, 74.075
980.29, 74.075
980.51, 73.850
980.73, 74.075
980.96, 74.075
981.18, 74.075
981.40, 74.075
981.62, 73.850
981.85, 74.075
982.07, 74.075
982.29, 74.075
982.52, 73.850
982.74, 73.850
982.96, 73.850
983.19, 73.850
983.41, 74.075
983.63, 73.850
983.86, 74.075
984.08, 74.075
984.30, 73.850
984.52, 73.850
984.75, 74.075
984.97, 74.075
985.19, 74.075
985.41, 74.075
985.64, 74.075
985.86, 73.850
986.08, 74.075
986.31, 74.075
986.53, 73.850
986.75, 74.075
986.97, 73.850
987.20, 74.075
987.42, 74.075
987.64, 73.850
987.87, 73.850
988.09, 74.300
988.31, 73.850
988.53, 73.850
988.76, 73.850
988.98, 74.075
989.20, 73.850
989.42, 73.850
989.65, 73.850
989.87, 74.075
990.09, 73.850
990.32, 73.850
990.54, 73.850
990.76, 74.075
990.98, 73.850
991.21, 73.850
991.43, 73.850
991.65, 74.075
991.88, 73.850
992.10, 73.850
992.32, 73.850
992.54, 73.850
992.77, 73.850
992.99, 73.850
993.21, 73.850
993.43, 73.850
993.66, 73.850
993.88, 73.850
994.10, 73.850
994.32, 73.850
994.55, 74.075
994.77, 74.075
994.99, 73.850
995.22, 74.075
995.44, 73.850
995.66, 73.850
995.88, 73.850
996.11, 73.850
996.33, 73.850
996.55, 73.850
996.77, 73.850
997.00, 74.075
997.22, 74.075
997.44, 73.850
997.66, 73.850
997.89, 73.850
998.11, 73.850
998.33, 73.850
998.56, 73.850
998.78, 73.850
999.00, 73.850
999.23, 73.850
999.45, 73.850
999.67, 74.075
999.90, 73.850
1000.12, 73.850
1000.35, 73.850
1000.58, 74.075
1000.80, 73.850
1001.02, 73.850
1001.25, 73.850
1001.47, 73.850
1001.69, 73.850
1001.92, 74.075
1002.14, 73.850
1002.37, 74.075
1002.59, 74.075
1002.81, 74.075
1003.03, 73.850
1003.26, 73.850
1003.48, 74.075
1003.71, 73.850
1003.93, 74.075
1004.15, 73.850
1004.38, 73.850
1004.60, 74.075
1004.83, 74.075
1005.05, 73.850
1005.27, 74.075
1005.49, 73.850
1005.72, 74.075
1005.94, 73.850
1006.16, 73.850
1006.39, 73.850
1006.61, 73.850
1006.84, 73.850
1007.06, 73.850
1007.28, 73.850
1007.51, 74.075
1007.73, 74.075
1007.96, 73.850
1008.18, 73.850
1008.40, 74.075
1008.62, 73.850
1008.85, 73.850
1009.08, 73.850
1009.30, 73.850
1009.52, 73.850
1009.75, 73.850
1009.97, 73.850
1010.19, 73.850
1010.42, 73.850
1010.64, 73.850
1010.86, 73.625
1011.09, 73.850
1011.31, 73.850
1011.53, 73.850
1011.76, 73.850
1011.98, 73.850
1012.21, 73.850
1012.43, 73.850
1012.65, 73.625
1012.87, 73.625
1013.10, 73.850
1013.32, 73.625
1013.55, 73.625
1013.77, 73.850
1013.99, 73.850
1014.22, 73.850
1014.44, 73.625
1014.67, 73.850
1014.89, 73.850
1015.11, 73.850
1015.34, 73.850
1015.56, 73.625
1015.79, 73.625
1016.01, 73.850
1016.23, 73.625
1016.46, 73.850
1016.68, 73.625
1016.91, 73.850
1017.13, 73.850
1017.36, 73.625
1017.58, 73.850
1017.80, 73.850
1018.02, 73.625
1018.25, 73.625
1018.47, 73.850
1018.69, 73.625
1018.92, 73.850
1019.14, 73.850
1019.36, 73.850
1019.59, 73.625
1019.81, 73.850
1020.03, 73.625
1020.26, 73.850
1020.48, 73.850
1020.71, 73.850
1020.94, 73.625
1021.16, 73.625
1021.38, 73.625
1021.61, 73.625
1021.83, 73.625
1022.06, 73.625
1022.28, 73.625
1022.50, 73.625
1022.73, 73.625
1022.95, 73.625
1023.17, 73.625
1023.40, 73.625
1023.62, 73.625
1023.85, 73.625
1024.07, 73.625
1024.29, 73.625
1024.52, 73.625
1024.74, 73.625
1024.96, 73.400
1025.19, 73.625
1025.41, 73.625
1025.63, 73.625
1025.86, 73.625
1026.08, 73.625
1026.31, 73.625
1026.53, 73.625
1026.75, 73.625
1026.98, 73.625
1027.20, 73.625
1027.43, 73.400
1027.65, 73.400
1027.87, 73.625
1028.10, 73.625
1028.33, 73.400
1028.55, 73.625
1028.77, 73.625
1029.00, 73.625
1029.22, 73.400
1029.45, 73.400
1029.67, 73.625
1029.89, 73.400
1030.12, 73.625
1030.34, 73.400
1030.57, 73.625
1030.79, 73.625
1031.02, 73.625
1031.24, 73.400
1031.47, 73.400
1031.70, 73.400
1031.92, 73.400
1032.14, 73.625
1032.37, 73.400
1032.59, 73.625
1032.81, 73.400
1033.04, 73.625
1033.26, 73.625
1033.48, 73.400
1033.70, 73.400
1033.93, 73.400
1034.15, 73.400
1034.37, 73.400
1034.60, 73.400
1034.82, 73.400
1035.04, 73.400
1035.27, 73.400
1035.49, 73.625
1035.71, 73.400
1035.94, 73.400
1036.16, 73.400
1036.38, 73.400
1036.61, 73.400
1036.83, 73.400
1037.06, 73.400
1037.28, 73.400
1037.50, 73.175
1037.73, 73.400
1037.95, 73.400
1038.17, 73.400
1038.40, 73.400
1038.62, 73.400
1038.85, 73.625
1039.07, 73.400
1039.29, 73.400
1039.52, 73.625
1039.74, 73.400
1039.96, 73.400
1040.19, 73.400
1040.41, 73.400
1040.63, 73.400
1040.86, 73.400
1041.08, 73.175
1041.30, 73.400
1041.53, 73.400
1041.75, 73.400
1041.97, 73.175
1042.20, 73.175
1042.42, 73.400
1042.64, 73.400
1042.86, 73.400
1043.09, 73.400
1043.31, 73.175
